,Id,SalePrice,Lot Area,Garage Area,Garage Type,Garage Cars,Fireplaces,Fireplace Qu,Fence,Paved Drive,Street,Central Air,Overall Qual,Overall Cond,total_sqr_ft,total_full_bathrooms,total_half_bathrooms,has_basement,total_sqr_ft^2
1272,1467,207000,11690,560.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2614.0,2.0,1.0,1,6832996.0
1273,2540,146000,9230,884.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2064.0,2.0,1.0,1,4260096.0
1274,2368,116000,1890,264.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1524.0,1.0,1.0,1,2322576.0
1275,874,219500,9375,645.0,Attchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Good,Average,3091.0,3.0,1.0,1,9554281.0
1276,463,173000,3480,478.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2810.0,2.0,0.0,1,7896100.0
1277,784,135000,17140,284.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,2363.0,1.0,0.0,1,5583769.0
1278,2149,213000,8749,610.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2911.0,3.0,1.0,1,8473921.0
1279,2069,150000,11375,494.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2266.0,1.0,0.0,1,5134756.0
1280,1743,194201,3922,648.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2660.0,0.0,4.0,1,7075600.0
1281,472,181000,3182,457.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2850.0,2.0,0.0,1,8122500.0
1282,1921,157900,9750,301.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2884.0,1.0,1.0,1,8317456.0
1283,2778,217000,13426,586.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2730.0,3.0,1.0,1,7452900.0
1284,526,252000,10574,1043.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3035.0,2.0,1.0,1,9211225.0
1285,2795,197000,8726,529.0,BuiltIn,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2781.0,2.0,1.0,1,7733961.0
1286,478,189500,7984,436.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2498.0,2.0,1.0,1,6240004.0
1287,2841,116000,8248,280.0,Detchd,1.0,0,No fireplace,No fence,P,Pave,Y,Average,Good,1936.0,1.0,2.0,1,3748096.0
1288,119,143000,9790,528.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,2656.0,2.0,1.0,1,7054336.0
1289,1960,119000,7200,276.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1864.0,1.0,0.0,1,3474496.0
1290,1277,127500,7200,240.0,Attchd,1.0,0,No fireplace,MnWw,Y,Pave,Y,Average,Average,2132.0,1.0,0.0,1,4545424.0
1291,2466,200825,8125,615.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2574.0,2.0,1.0,1,6625476.0
1292,2844,35000,8088,216.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,N,Poor,Fair,996.0,1.0,0.0,1,992016.0
1293,1028,292500,12511,1314.0,Attchd,4.0,2,Gd,MnPrv,Y,Pave,Y,Good,Good,4260.0,2.0,2.0,1,18147600.0
1294,1043,106000,1869,280.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1470.0,1.0,1.0,1,2160900.0
1295,231,85000,9259,440.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,N,Fair,Fair,1416.0,1.0,0.0,1,2005056.0
1296,461,286500,16770,701.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3424.0,3.0,0.0,1,11723776.0
1297,33,127500,4043,440.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Average,Average,2138.0,2.0,0.0,1,4571044.0
1298,1795,210400,9000,575.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2670.0,2.0,0.0,1,7128900.0
1299,1073,274000,12677,588.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3036.0,1.0,1.0,1,9217296.0
1300,1576,264966,12852,612.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2700.0,3.0,1.0,1,7290000.0
1301,2044,50000,10320,264.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Poor,2141.0,2.0,0.0,1,4583881.0
1302,185,139000,10800,416.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2338.0,3.0,0.0,1,5466244.0
1303,1828,300000,19522,564.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3726.0,3.0,1.0,1,13883076.0
1304,344,345000,13860,538.0,Attchd,2.0,3,TA,MnPrv,Y,Pave,Y,Good,Good,4656.0,3.0,1.0,1,21678336.0
1305,2152,228000,11927,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3148.0,2.0,0.0,1,9909904.0
1306,1752,165500,11950,400.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1778.0,2.0,1.0,1,3161284.0
1307,2637,107000,9906,210.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Fair,Fair,2014.0,1.0,0.0,1,4056196.0
1308,1000,286000,4923,682.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3186.0,2.0,1.0,1,10150596.0
1309,727,34900,7879,0.0,No Garage,0.0,0,No fireplace,GdWo,N,Pave,N,Fair,Average,1440.0,1.0,0.0,1,2073600.0
1310,2612,115000,7800,288.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1824.0,1.0,0.0,1,3326976.0
1311,2422,215000,3196,400.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2729.0,2.0,0.0,1,7447441.0
1312,752,179900,9928,216.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Good,Good,2616.0,2.0,0.0,1,6843456.0
1313,15,212000,6820,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2990.0,2.0,1.0,1,8940100.0
1314,2319,250000,13128,527.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3138.0,2.0,1.0,1,9847044.0
1315,2681,149000,6240,225.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2618.0,1.0,0.0,1,6853924.0
1316,1006,188000,8000,431.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2431.0,3.0,1.0,1,5909761.0
1317,2596,99800,10410,371.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,1426.0,1.0,0.0,1,2033476.0
1318,2002,159500,10800,704.0,Detchd,2.0,0,No fireplace,No fence,P,Pave,Y,Good,Good,3272.0,1.0,1.0,1,10705984.0
1319,55,184500,13300,400.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,1758.0,3.0,1.0,1,3090564.0
1320,2104,276000,9588,868.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,4056.0,2.0,1.0,1,16451136.0
1321,1682,155000,2308,440.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2352.0,3.0,1.0,1,5531904.0
1322,977,160000,13383,504.0,Attchd,2.0,1,Po,No fence,Y,Pave,Y,Average,Average,2592.0,2.0,0.0,1,6718464.0
1323,2548,157500,9350,480.0,Attchd,2.0,1,Po,No fence,Y,Pave,Y,Average,Good,2160.0,1.0,1.0,1,4665600.0
1324,340,285000,9892,482.0,Attchd,2.0,2,TA,GdWo,Y,Pave,Y,Good,Average,3482.0,3.0,2.0,1,12124324.0
1325,1487,145900,8777,0.0,No Garage,0.0,0,No fireplace,GdPrv,N,Pave,Y,Average,Good,3472.0,4.0,2.0,1,12054784.0
1326,1423,229000,10541,472.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2709.0,2.0,1.0,1,7338681.0
1327,1342,79000,5940,280.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Fair,Good,896.0,1.0,0.0,0,802816.0
1328,1949,128500,10284,580.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,2432.0,3.0,0.0,1,5914624.0
1329,2444,286000,9660,885.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Good,Average,3020.0,3.0,1.0,1,9120400.0
1330,345,189500,10179,470.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2553.0,2.0,1.0,1,6517809.0
1331,650,102900,9533,616.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,1210.0,1.0,1.0,0,1464100.0
1332,192,128500,5830,363.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2600.0,1.0,1.0,1,6760000.0
1333,1945,156000,12099,371.0,Attchd,1.0,1,Gd,GdWo,Y,Pave,Y,Average,Good,2432.0,2.0,0.0,1,5914624.0
1334,2277,281213,12665,642.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3576.0,2.0,1.0,1,12787776.0
1335,1266,242000,27650,505.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Good,2654.0,3.0,0.0,1,7043716.0
1336,674,157500,17600,498.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,2956.0,3.0,0.0,1,8737936.0
1337,2823,196500,7162,616.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2520.0,2.0,1.0,1,6350400.0
1338,2772,193000,8685,591.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2850.0,3.0,0.0,1,8122500.0
1339,2015,132000,6240,280.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1994.0,2.0,0.0,1,3976036.0
1340,2642,139900,6451,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2140.0,2.0,0.0,1,4579600.0
1341,144,148000,8760,312.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2388.0,2.0,0.0,1,5702544.0
1342,1712,281500,12568,774.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2713.0,3.0,1.0,1,7360369.0
1343,1708,342000,13069,916.0,BuiltIn,3.0,1,Ex,No fence,Y,Pave,Y,Good,Average,4662.0,2.0,1.0,1,21734244.0
1344,2890,148000,11080,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2338.0,3.0,0.0,1,5466244.0
1345,1157,140000,10759,490.0,Detchd,2.0,1,Gd,GdPrv,Y,Pave,Y,Average,Fair,2642.0,2.0,0.0,1,6980164.0
1346,2550,150000,8973,750.0,2Types,2.0,0,No fireplace,MnWw,Y,Pave,Y,Average,Good,2061.0,1.0,2.0,1,4247721.0
1347,1104,279500,10990,576.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Good,Average,3189.0,3.0,1.0,1,10169721.0
1348,2183,140000,3675,525.0,Basment,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1619.0,2.0,0.0,1,2621161.0
1349,2887,145000,8385,616.0,2Types,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3328.0,2.0,0.0,1,11075584.0
1350,29,184000,5858,511.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2742.0,3.0,0.0,1,7518564.0
1351,108,206000,3880,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,2452.0,2.0,0.0,1,6012304.0
1352,2286,85500,1504,253.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Fair,1638.0,1.0,1.0,1,2683044.0
1353,1533,188700,11988,240.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2375.0,1.0,1.0,1,5640625.0
1354,376,200000,10928,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,3098.0,2.0,0.0,1,9597604.0
1355,800,162000,10778,462.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2115.0,2.0,1.0,1,4473225.0
1356,1395,108000,10200,240.0,Detchd,1.0,0,No fireplace,GdPrv,N,Pave,Y,Average,Good,1344.0,1.0,0.0,1,1806336.0
1357,388,213000,9373,478.0,Attchd,2.0,2,Fa,No fence,Y,Pave,Y,Average,Good,3242.0,3.0,0.0,1,10510564.0
1358,1689,318000,12085,928.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3468.0,3.0,0.0,1,12027024.0
1359,716,106000,8100,360.0,Detchd,2.0,0,No fireplace,MnPrv,N,Pave,N,Average,Average,2987.0,2.0,0.0,1,8922169.0
1360,2737,235000,19950,795.0,2Types,3.0,2,Gd,No fence,P,Pave,Y,Average,Good,2681.0,2.0,0.0,1,7187761.0
1361,120,128950,9320,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2175.0,2.0,1.0,1,4730625.0
1362,1230,163000,10197,504.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2724.0,2.0,1.0,1,7420176.0
1363,2047,126000,8160,240.0,Detchd,1.0,0,No fireplace,No fence,P,Pave,N,Average,Good,1890.0,2.0,1.0,1,3572100.0
1364,1293,200000,11426,484.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Good,Average,3444.0,2.0,1.0,1,11861136.0
1365,1915,144000,11344,315.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Average,2398.0,1.0,1.0,1,5750404.0
1366,1968,141000,8000,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,N,Average,Fair,3600.0,2.0,0.0,1,12960000.0
1367,1766,322500,11002,758.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3971.0,3.0,1.0,1,15768841.0
1368,268,224900,12137,598.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3310.0,2.0,0.0,1,10956100.0
1369,729,223500,21384,528.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2900.0,3.0,1.0,1,8410000.0
1370,902,112000,8926,288.0,Basment,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Fair,Fair,1632.0,1.0,0.0,1,2663424.0
1371,993,187500,8702,470.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2530.0,2.0,1.0,1,6400900.0
1372,766,61000,10020,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,N,Poor,Poor,1587.0,1.0,1.0,1,2518569.0
1373,903,110000,12354,528.0,Detchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,1880.0,1.0,0.0,1,3534400.0
1374,1221,52000,4130,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,999.0,1.0,0.0,1,998001.0
1375,1719,207000,6289,460.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2724.0,3.0,0.0,1,7420176.0
1376,1521,130000,8525,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Average,Good,2904.0,1.0,1.0,1,8433216.0
1377,2707,90000,10791,516.0,CarPort,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1296.0,2.0,0.0,0,1679616.0
1378,987,130000,10429,440.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1911.0,1.0,1.0,1,3651921.0
1379,2558,127000,7438,576.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1756.0,1.0,0.0,1,3083536.0
1380,1778,320000,11670,788.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3810.0,2.0,0.0,1,14516100.0
1381,2601,120000,10800,720.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2250.0,2.0,0.0,1,5062500.0
1382,74,181000,11920,484.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2490.0,2.0,1.0,1,6200100.0
1383,2190,110000,9450,400.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1788.0,1.0,0.0,1,3196944.0
1384,701,94550,7627,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Fair,Good,2301.0,2.0,0.0,1,5294601.0
1385,2556,85500,5900,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1309.0,1.0,0.0,1,1713481.0
1386,2293,153500,9129,678.0,Attchd,2.0,1,Fa,MnPrv,Y,Pave,Y,Average,Average,1931.0,2.0,0.0,1,3728761.0
1387,787,139600,13680,452.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Fair,Average,1733.0,2.0,0.0,0,3003289.0
1388,595,143000,9600,440.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3136.0,1.0,1.0,1,9834496.0
1389,66,410000,14720,666.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Good,Average,5271.0,3.0,1.0,1,27783441.0
1390,846,200000,8750,492.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2700.0,3.0,1.0,1,7290000.0
1391,594,130000,7130,312.0,Attchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,1728.0,1.0,1.0,1,2985984.0
1392,792,154400,9350,240.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2386.0,1.0,1.0,1,5692996.0
1393,1200,299800,8963,831.0,BuiltIn,2.0,2,TA,No fence,Y,Pave,Y,Good,Excellent,3857.0,3.0,2.0,1,14876449.0
1394,768,63000,9780,226.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,N,Average,Fair,1697.0,3.0,0.0,1,2879809.0
1395,174,143000,5805,551.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2694.0,2.0,1.0,1,7257636.0
1396,1889,137500,8243,784.0,Detchd,2.0,1,Fa,GdPrv,Y,Pave,Y,Average,Good,1928.0,1.0,0.0,1,3717184.0
1397,1023,272000,12227,619.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,4202.0,3.0,1.0,1,17656804.0
1398,363,173000,9248,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2325.0,3.0,0.0,1,5405625.0
1399,1401,245000,20270,478.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Good,3048.0,3.0,0.0,1,9290304.0
1400,1978,140000,7200,672.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1872.0,2.0,0.0,1,3504384.0
1401,2097,383970,9965,792.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3960.0,3.0,1.0,1,15681600.0
1402,2840,125000,16012,609.0,2Types,2.0,1,Gd,MnPrv,Y,Pave,Y,Fair,Fair,2436.0,2.0,1.0,1,5934096.0
1403,862,133000,8445,396.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1536.0,2.0,0.0,1,2359296.0
1404,507,244600,9612,898.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2936.0,2.0,0.0,1,8620096.0
1405,1262,139000,10180,372.0,Attchd,2.0,1,Fa,GdWo,Y,Pave,Y,Average,Good,1956.0,1.0,2.0,1,3825936.0
1406,1228,112900,7584,312.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2072.0,1.0,0.0,1,4293184.0
1407,1288,111000,4800,330.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Average,2040.0,1.0,0.0,1,4161600.0
1408,1243,166000,11900,458.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,2784.0,2.0,1.0,1,7750656.0
1409,1850,239000,7399,576.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2925.0,2.0,1.0,1,8555625.0
1410,1589,209200,8940,784.0,Attchd,4.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2688.0,4.0,0.0,1,7225344.0
1411,1658,175000,12243,487.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2968.0,2.0,0.0,1,8809024.0
1412,446,269500,12878,583.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3520.0,3.0,0.0,1,12390400.0
1413,1097,225000,12460,400.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3359.0,2.0,1.0,1,11282881.0
1414,2329,275000,6563,564.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3484.0,3.0,0.0,1,12138256.0
1415,1909,105000,9492,240.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2144.0,2.0,0.0,1,4596736.0
1416,2608,159950,13400,484.0,Attchd,2.0,1,Gd,GdWo,Y,Pave,Y,Average,Average,2110.0,2.0,0.0,1,4452100.0
1417,656,135000,10410,180.0,Detchd,1.0,0,No fireplace,MnPrv,N,Pave,Y,Average,Good,2172.0,2.0,1.0,1,4717584.0
1418,1690,345474,14333,938.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Good,Average,4230.0,3.0,1.0,1,17892900.0
1419,2853,102000,6000,0.0,No Garage,0.0,0,No fireplace,No fence,P,Pave,Y,Average,Average,2016.0,2.0,0.0,1,4064256.0
1420,2229,198000,20693,625.0,Attchd,2.0,2,TA,GdWo,Y,Pave,Y,Good,Average,3392.0,2.0,0.0,1,11505664.0
1421,1127,339750,10800,836.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3112.0,3.0,1.0,1,9684544.0
1422,2606,170000,10800,566.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2262.0,2.0,1.0,1,5116644.0
1423,1268,94000,7200,576.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,1752.0,1.0,0.0,1,3069504.0
1424,2809,203160,8581,578.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2588.0,2.0,1.0,1,6697744.0
1425,529,291000,10625,711.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3314.0,3.0,0.0,1,10982596.0
1426,476,200000,8068,390.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,3277.0,2.0,1.0,1,10738729.0
1427,2566,119000,8917,506.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3168.0,2.0,0.0,1,10036224.0
1428,1902,39300,5000,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Poor,Fair,334.0,1.0,0.0,0,111556.0
1429,1547,55000,3636,0.0,No Garage,0.0,0,No fireplace,MnPrv,N,Pave,N,Fair,Fair,1592.0,1.0,0.0,1,2534464.0
1430,1185,205000,7500,469.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2764.0,2.0,1.0,1,7639696.0
1431,2372,108000,1680,264.0,Detchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Average,1617.0,1.0,1.0,1,2614689.0
1432,2282,143000,25000,576.0,Attchd,2.0,0,No fireplace,No fence,P,Pave,Y,Average,Fair,3264.0,2.0,0.0,1,10653696.0
1433,910,197000,15863,672.0,Basment,2.0,2,TA,No fence,Y,Pave,Y,Good,Fair,3509.0,3.0,1.0,1,12313081.0
1434,1128,205950,8125,562.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2478.0,2.0,1.0,1,6140484.0
1435,1659,175000,11700,539.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2445.0,1.0,3.0,1,5978025.0
1436,1852,301000,8010,552.0,Detchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Average,3102.0,3.0,1.0,1,9622404.0
1437,456,230000,5001,626.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2628.0,3.0,0.0,1,6906384.0
1438,2410,171750,3136,478.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2810.0,2.0,0.0,1,7896100.0
1439,1296,120000,5400,0.0,No Garage,0.0,1,TA,No fence,N,Pave,Y,Good,Good,1958.0,1.0,1.0,1,3833764.0
1440,2682,110000,6120,180.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2065.0,1.0,0.0,1,4264225.0
1441,237,144500,11479,467.0,Attchd,1.0,1,TA,MnPrv,Y,Pave,Y,Average,Good,1737.0,2.0,0.0,1,3017169.0
1442,1666,155000,9457,576.0,Detchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2347.0,2.0,0.0,1,5508409.0
1443,2666,125000,11340,312.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2400.0,1.0,0.0,1,5760000.0
1444,662,156500,7200,624.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Excellent,2250.0,2.0,0.0,1,5062500.0
1445,2490,151000,8471,492.0,Attchd,2.0,1,TA,GdWo,Y,Pave,Y,Average,Good,1718.0,2.0,0.0,1,2951524.0
1446,672,135000,10454,308.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2210.0,1.0,0.0,1,4884100.0
1447,2915,79400,1484,253.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Fair,1638.0,1.0,1.0,1,2683044.0
1448,452,213000,6904,484.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2716.0,2.0,0.0,1,7376656.0
1449,321,202900,14191,431.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2875.0,2.0,1.0,1,8265625.0
1450,2124,211000,9531,546.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2590.0,3.0,1.0,1,6708100.0
1451,1278,130000,8513,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Average,Average,3600.0,2.0,0.0,1,12960000.0
1452,914,137450,6171,216.0,Detchd,1.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,2584.0,2.0,1.0,1,6677056.0
1453,579,150000,9991,490.0,Attchd,2.0,1,TA,GdWo,Y,Pave,Y,Fair,Fair,2901.0,3.0,0.0,1,8415801.0
1454,1418,95000,9084,200.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Good,1727.0,1.0,1.0,1,2982529.0
1455,1166,179400,2280,440.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2245.0,2.0,1.0,1,5040025.0
1456,1797,212109,10411,561.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2313.0,3.0,0.0,1,5349969.0
1457,2568,98600,8500,480.0,Attchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Fair,2470.0,1.0,0.0,1,6100900.0
1458,2075,216000,17541,576.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,1734.0,2.0,0.0,1,3006756.0
1459,2445,300000,9545,768.0,BuiltIn,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3394.0,3.0,1.0,1,11519236.0
1460,229,328000,14000,533.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3566.0,3.0,1.0,1,12716356.0
1461,1663,139000,10500,288.0,BuiltIn,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,1481.0,1.0,1.0,1,2193361.0
